id,name,region,jumps,pod_kills,ship_kills,npc_kills,station
30004616,7BX-6F,Fountain,7,0,0,0,T
30004617,YZ-LQL,Fountain,231,15,20,138,T
30004618,MN5N-X,Fountain,12,0,0,24,T
30004619,A-1CON,Fountain,20,0,0,0,T
30004620,75FA-Z,Fountain,210,0,0,180,F
30004621,WY-9LL,Fountain,112,0,1,419,T
30004622,D-Q04X,Fountain,85,0,4,0,F
30004623,Serpentis Prime,Fountain,62,3,0,63,T
30004624,P5-EFH,Fountain,13,0,0,6,F
30004625,L-A5XP,Fountain,17,0,0,0,T
30004626,D4KU-5,Fountain,13,0,0,0,F
30004627,YRNJ-8,Fountain,5,0,0,98,F
30004628,3ZTV-V,Fountain,3,0,0,0,F
30004629,9D6O-M,Fountain,3,0,0,0,F
30004630,LIWW-P,Fountain,26,0,0,0,T
30004631,G-UTHL,Fountain,5,0,0,0,F
30004632,38IA-E,Fountain,23,0,0,72,T
30004633,M-KXEH,Fountain,0,0,0,0,F
30004634,TU-Y2A,Fountain,2,0,0,0,F
30004635,7BIX-A,Fountain,4,0,0,57,F
30004636,I-CUVX,Fountain,85,1,2,5,F
30004637,J-RQMF,Fountain,81,0,0,0,F
30004638,TEG-SD,Fountain,1,0,0,0,T
30004639,14YI-D,Fountain,4,0,0,0,F
30004640,87XQ-0,Fountain,1,0,0,122,F
30004641,LJ-TZW,Fountain,0,0,0,118,F
30004642,KVN-36,Fountain,57,0,0,0,F
30004643,57-KJB,Fountain,2,0,0,0,F
30004644,V6-NY1,Fountain,12,0,0,0,T
30004645,OL3-78,Fountain,10,0,0,30,F
30004646,9DQW-W,Fountain,9,0,0,0,T
30004647,PXF-RF,Fountain,1,0,0,0,T
30004648,R-BGSU,Fountain,7,0,0,0,T
30004649,O-PNSN,Fountain,87,2,0,0,T
30004650,1-5GBW,Fountain,38,1,2,0,T
30004651,C-FER9,Fountain,3,0,0,0,F
30004652,F2-2C3,Fountain,3,0,0,0,F
30004653,F-88PJ,Fountain,3,0,0,15,T
30004654,ATQ-QS,Fountain,10,0,0,0,F
30004655,XUW-3X,Fountain,2,0,0,0,T
30004656,006-L3,Fountain,0,0,0,0,F
30004657,PB-0C1,Fountain,0,0,0,0,T
30004658,ZUE-NS,Fountain,0,0,0,0,T
30004659,L7-APB,Fountain,0,0,0,0,T
30004660,ZTS-4D,Fountain,0,0,0,0,T
30004661,4HS-CR,Fountain,5,0,0,0,F
30004662,WMH-SO,Fountain,5,0,0,0,F
30004663,LBGI-2,Fountain,5,0,0,45,T
30004664,G1CA-Y,Fountain,0,0,0,0,F
30004665,Y-2ANO,Fountain,19,0,0,0,T
30004666,Z-YN5Y,Fountain,0,0,0,0,F
30004667,JI-K5H,Paragon Soul,9,0,0,0,F
30004668,33-JRO,Paragon Soul,10,0,0,0,F
30004669,ARBX-9,Paragon Soul,5,0,0,0,F
30004670,5-CSE3,Paragon Soul,3,0,0,0,T
30004671,O-MCZR,Paragon Soul,7,0,0,0,F
30004672,9T-APQ,Paragon Soul,6,0,1,0,F
30004673,4Y-OBL,Paragon Soul,3,1,0,0,T
30004674,0-MX34,Paragon Soul,1,0,0,0,F
30004675,5AQ-5H,Paragon Soul,1,0,0,15,T
30004676,T-ZFID,Paragon Soul,1,0,0,0,F
30004677,0ZN7-G,Paragon Soul,1,0,0,0,F
30004678,H8-ZTO,Paragon Soul,5,0,0,0,T
30004679,YV-FDG,Paragon Soul,5,0,0,0,F
30004680,LUL-WX,Paragon Soul,5,0,0,54,F
30004681,8Q-UYU,Paragon Soul,9,0,0,0,F
30004682,3PPT-9,Paragon Soul,21,0,0,0,T
30004683,S-KU8B,Paragon Soul,7,0,0,0,F
30004684,JK-GLL,Paragon Soul,7,0,0,86,F
30004685,UAAU-C,Paragon Soul,11,0,0,138,F
30004686,HHJD-5,Paragon Soul,5,0,0,0,F
30004687,ZWV-GD,Paragon Soul,4,0,0,0,F
30004688,1DDR-X,Paragon Soul,2,0,0,0,F
30004689,LG-WA9,Paragon Soul,5,0,0,0,F
30004690,AA-GWF,Paragon Soul,4,0,0,0,F
30004691,O4T-Z5,Paragon Soul,14,0,0,0,F
30004692,O-97ZG,Paragon Soul,8,0,0,0,F
30004693,2I-520,Paragon Soul,6,0,0,0,F
30004694,GQ2S-8,Paragon Soul,31,2,1,25,T
30004695,0SUF-3,Paragon Soul,34,0,0,0,F
30004696,G-M4GK,Paragon Soul,13,0,0,0,F
30004697,G1D0-G,Paragon Soul,0,0,0,0,F
30004698,KU3-BB,Paragon Soul,0,0,0,0,F
30004699,O1Q-P1,Paragon Soul,11,0,0,420,F
30004700,LD-2VL,Paragon Soul,5,0,0,0,F
30004701,ZBY-0I,Paragon Soul,3,0,0,0,F
30004702,MP5-KR,Paragon Soul,7,0,0,0,T
30004703,O-N589,Paragon Soul,40,0,0,1531,T
30004704,ZDYA-G,Paragon Soul,7,0,0,72,F
30004705,LX5K-W,Paragon Soul,27,0,0,564,T
30004706,UHKL-N,Delve,15,0,0,1,T
30004707,Z3V-1W,Delve,19,0,0,7,T
30004708,A-ELE2,Delve,24,0,0,29,T
30004709,KFIE-Z,Delve,0,0,0,0,T
30004710,1DH-SX,Delve,27,0,0,0,T
30004711,PR-8CA,Delve,56,2,1,50,T
30004712,NOL-M9,Delve,213,3,5,0,T
30004713,O-IOAI,Delve,19,0,0,0,F
30004714,QX-LIJ,Delve,17,0,0,0,T
30004715,HM-XR2,Delve,223,0,0,0,T
30004716,4K-TRB,Delve,151,0,1,0,F
30004717,AJI-MA,Delve,12,0,0,0,F
30004718,FWST-8,Delve,40,0,0,0,T
30004719,YZ9-F6,Delve,65,0,0,0,T
30004720,0N-3RO,Delve,55,0,0,27,T
30004721,G-TT5V,Delve,1,0,0,0,T
30004722,319-3D,Delve,92,2,5,0,T
30004723,I3Q-II,Delve,14,0,0,111,T
30004724,RF-K9W,Delve,6,0,0,0,F
30004725,E3OI-U,Delve,9,0,0,43,F
30004726,IP6V-X,Delve,4,0,0,0,F
30004727,R5-MM8,Delve,0,0,0,0,F
30004728,1B-VKF,Delve,5,0,0,0,F
30004729,T-J6HT,Delve,0,0,0,27,F
30004730,D-W7F0,Delve,166,0,0,0,F
30004731,JP4-AA,Delve,154,0,0,0,T
30004732,FM-JK5,Delve,2,0,0,0,T
30004733,PDE-U3,Delve,1,0,0,341,F
30004734,23G-XC,Delve,131,0,0,0,F
30004735,T5ZI-S,Delve,8,0,0,0,F
30004736,4X0-8B,Delve,13,0,0,0,F
30004737,Q-HESZ,Delve,4,0,0,0,F
30004738,1-SMEB,Delve,32,0,1,0,F
30004739,M5-CGW,Delve,7,0,0,0,F
30004740,6Q-R50,Delve,30,0,0,0,F
30004741,ZA9-PY,Delve,4,0,0,0,F
30004742,RCI-VL,Delve,10,0,0,0,F
30004743,MJXW-P,Delve,5,0,0,12,F
30004744,QC-YX6,Delve,5,0,0,0,F
30004745,T-M0FA,Delve,10,1,0,5,T
30004746,4O-239,Delve,6,0,0,8,T
30004747,LUA5-L,Delve,0,0,0,383,F
30004748,T-IPZB,Delve,2,0,0,30,T
30004749,Q-JQSG,Delve,4,0,0,57,F
30004750,D-3GIQ,Delve,110,0,0,0,T
30004751,K-6K16,Delve,123,1,0,0,T
30004752,QY6-RK,Delve,16,0,0,48,T
30004753,W-KQPI,Delve,15,0,0,0,F
30004754,PUIG-F,Delve,15,0,0,0,T
30004755,J-LPX7,Delve,13,0,0,0,T
30004756,0-HDC8,Delve,10,0,0,88,T
30004757,F-TE1T,Delve,28,0,0,137,T
30004758,SVM-3K,Delve,17,0,0,35,T
30004759,1DQ1-A,Delve,21,0,0,0,F
30004760,8WA-Z6,Delve,16,0,0,0,T
30004761,5BTK-M,Delve,11,0,2,38,T
30004762,N-8YET,Delve,12,0,0,0,F
30004763,Y-OMTZ,Delve,5,0,0,0,T
30004764,3-DMQT,Delve,2,0,0,0,F
30004765,MO-GZ5,Delve,8,0,0,0,T
30004766,39P-1J,Delve,12,0,0,0,T
30004767,HZAQ-W,Delve,0,0,0,0,F
30004768,7G-QIG,Delve,15,0,0,107,F
30004769,NIDJ-K,Delve,0,0,0,0,F
30004770,PS-94K,Delve,9,0,1,28,T
30004771,8RQJ-2,Delve,0,0,0,0,T
30004772,KEE-N6,Delve,6,0,0,0,F
30004773,M2-XFE,Delve,1,0,0,59,T
30004774,5-CQDA,Delve,8,0,0,0,T
30004775,I-E3TG,Delve,2,0,0,214,T
30004776,S-6HHN,Delve,3,0,0,0,T
30004777,ZXB-VC,Delve,17,0,0,15,F
30004778,GY6A-L,Delve,30,0,0,0,F
30004779,UEXO-Z,Delve,27,0,0,0,F
30004780,9O-8W1,Delve,21,0,0,0,F
30004781,8F-TK3,Delve,27,0,0,0,T
30004782,PF-KUQ,Delve,30,1,1,6,F
30004783,N8D9-Z,Delve,1,0,0,0,F
30004784,F-9PXR,Delve,4,0,0,0,F
30004785,Y5C-YD,Delve,10,0,0,1,T
30004786,31X-RE,Delve,5,0,0,21,F
30004787,Q-02UL,Delve,14,0,0,0,T
30004788,7UTB-F,Delve,13,0,0,175,T
30004789,5-6QW7,Delve,14,0,0,165,T
30004790,7-K6UE,Delve,6,0,0,0,F
30004791,C6Y-ZF,Delve,11,0,0,0,T
30004792,6Z-CKS,Delve,0,0,0,0,T
30004793,G-M5L3,Delve,1,0,0,0,F
30004794,KBAK-I,Delve,0,0,0,0,F
30004795,M-SRKS,Delve,0,0,0,0,F
30004796,9GNS-2,Delve,36,0,0,0,F
30004797,YAW-7M,Delve,2,0,0,12,F
30004798,C3N-3S,Delve,34,0,0,27,T
30004799,CX8-6K,Delve,11,0,0,0,T
30004800,LWX-93,Delve,18,0,0,0,F
30004801,1-2J4P,Delve,7,0,0,0,T
30004802,M0O-JG,Delve,0,0,0,0,F
30004803,WB-AYY,Tenerifis,0,0,0,0,F
30004804,BW-WJ2,Tenerifis,22,0,0,0,F
30004805,S4-9DN,Tenerifis,21,0,0,0,F
30004806,DT-PXH,Tenerifis,21,0,0,0,F
30004807,UALX-3,Tenerifis,30,0,0,0,F
30004808,3L3N-X,Tenerifis,28,0,0,0,F
30004809,Y-ORBJ,Tenerifis,13,0,0,0,F
30004810,6-IAFR,Tenerifis,12,0,0,0,F
30004811,4-P4FE,Tenerifis,25,0,0,0,F
30004812,RH0-EG,Tenerifis,15,0,0,0,F
30004813,D-9UEV,Tenerifis,16,0,0,0,F
30004814,H-HWQR,Tenerifis,17,0,0,0,F
30004815,QRBN-M,Tenerifis,10,0,0,0,F
30004816,78R-PI,Tenerifis,2,0,0,0,F
30004817,ZD1-Z2,Tenerifis,10,0,0,0,T
30004818,C-FD0D,Tenerifis,10,0,0,0,F
30004819,S-9RCJ,Tenerifis,4,0,0,0,F
30004820,ZMV9-A,Tenerifis,4,0,0,0,T
30004821,FE-6YQ,Tenerifis,1,0,0,0,F
30004822,W-16DY,Tenerifis,6,0,0,0,F
30004823,M-4KDB,Tenerifis,1,0,0,0,F
30004824,C3-0YD,Tenerifis,21,0,0,0,T
30004825,PDF-3Z,Tenerifis,7,0,0,0,F
30004826,9-MJVQ,Tenerifis,2,0,0,0,F
30004827,L2GN-K,Tenerifis,0,0,0,0,F
30004828,4-IT9G,Tenerifis,0,0,0,138,F
30004829,PEK-8Z,Tenerifis,3,0,0,0,F
30004830,2PG-KN,Tenerifis,549,0,0,0,T
30004831,ABE-M2,Tenerifis,5,0,0,0,F
30004832,IL-YTR,Tenerifis,3,0,0,0,F
30004833,KW-OAM,Tenerifis,125,0,0,0,T
30004834,U2U5-A,Tenerifis,4,0,0,0,F
30004835,EQWO-Y,Tenerifis,6,0,0,0,F
30004836,JK-Q77,Tenerifis,2,0,0,0,F
30004837,QI9-42,Tenerifis,4,0,0,0,F
30004838,YF-P4X,Tenerifis,7,0,0,0,F
30004839,JI1-SY,Tenerifis,14,0,0,0,F
30004840,X-1QGA,Tenerifis,11,0,0,0,F
30004841,CCE-0J,Tenerifis,0,0,0,0,F
30004842,T2-V8F,Tenerifis,10,0,0,0,F
30004843,0VK-43,Tenerifis,0,0,0,0,F
30004844,TY2X-C,Tenerifis,11,0,0,0,F
30004845,Q0G-L8,Tenerifis,14,0,0,0,F
30004846,Q5KZ-W,Tenerifis,27,0,0,0,F
30004847,WE-KK2,Tenerifis,7,0,0,83,F
30004848,B8HU-Z,Tenerifis,29,0,0,0,F
30004849,16AM-3,Tenerifis,26,0,0,0,F
30004850,A-REKV,Tenerifis,0,0,0,0,F
30004851,BB-EKF,Tenerifis,0,0,0,0,F
30004852,DZ6-I5,Tenerifis,28,0,0,0,T
30004853,R-XDKM,Tenerifis,0,0,0,0,F
30004854,G1-0UI,Tenerifis,2,0,0,172,F
30004855,QCDG-H,Tenerifis,14,0,0,0,F
30004856,XUDX-A,Tenerifis,0,0,0,0,F
30004857,QLU-P0,Tenerifis,6,0,0,0,F
30004858,OQTY-Z,Tenerifis,1,0,0,56,F
30004859,Y-EQ0C,Tenerifis,14,0,0,0,F
30004860,7M4C-F,Tenerifis,0,0,0,0,F
30004861,MS1-KJ,Tenerifis,1,0,0,0,F
30004862,8-BEW8,Tenerifis,15,0,0,0,F
30004863,NZW-ZO,Tenerifis,13,0,0,291,T
30004864,WSK-1A,Tenerifis,6,0,0,351,F
30004865,5-NZNW,Tenerifis,1,0,0,0,F
30004866,NR8S-Y,Tenerifis,5,0,0,0,F
30004867,F-ZBO0,Tenerifis,5,0,0,0,F
30004868,3Q1T-O,Tenerifis,5,0,0,0,F
30004869,8-4KME,Tenerifis,5,0,0,0,F
30004870,T6GY-Y,Tenerifis,38,0,0,0,F
30004871,R1-IMO,Tenerifis,20,0,0,0,F
30004872,7KIK-H,Tenerifis,21,0,0,0,T
30004873,B-6STA,Tenerifis,19,0,0,78,T
30004874,0P-U0Q,Tenerifis,16,0,0,0,T
30004875,XGH-SH,Tenerifis,18,0,0,0,T
30004876,G-D0N3,Tenerifis,18,0,1,97,T
30004877,T-AKQZ,Tenerifis,13,2,0,33,T
30004878,46DP-O,Tenerifis,43,1,1,0,T
30004879,9-980U,Tenerifis,24,0,0,136,T
30004880,EMIG-F,Tenerifis,0,0,0,0,F
30004881,M-RPN3,Tenerifis,27,0,0,112,T
30004882,ZO-P5K,Tenerifis,10,0,0,0,F
30004883,JV1V-O,Tenerifis,18,1,2,573,T
30004884,9MWZ-B,Omist,3,0,0,0,F
30004885,LS-QLX,Omist,7,0,0,0,F
30004886,S-XZHU,Omist,1,0,0,0,F
30004887,CO-7BI,Omist,9,0,0,0,F
30004888,ZJG-7D,Omist,9,0,0,0,F
30004889,C-WPWH,Omist,4,0,0,0,F
30004890,VULA-I,Omist,15,0,0,0,F
30004891,R2TJ-1,Omist,15,0,0,0,F
30004892,G-B3PR,Omist,2,0,0,9,F
30004893,73-JQO,Omist,5,0,0,0,F
30004894,XPUM-L,Omist,2,0,0,0,F
30004895,KR8-27,Omist,11,0,0,0,F
30004896,LQ-AHE,Omist,5,0,0,0,T
30004897,LOI-L1,Omist,15,0,0,0,F
30004898,Y-MSJN,Omist,12,0,0,88,F
30004899,MJ-X5V,Omist,3,0,0,153,F
30004900,3FKU-H,Omist,4,0,1,546,F
30004901,M9-FIB,Omist,5,0,0,0,F
30004902,D2EZ-X,Omist,4,0,0,0,T
30004903,DJK-67,Omist,2,0,0,216,T
30004904,AXDX-F,Omist,29,0,0,0,T
30004905,J-4FNO,Omist,2,0,0,161,F
30004906,PEM-LC,Omist,29,0,1,205,F
30004907,X-EHHD,Omist,1,0,0,0,F
30004908,6T3I-L,Omist,20,0,0,0,T
30004909,QSF-EJ,Omist,28,0,0,49,T
30004910,L-AS00,Omist,5,0,0,287,T
30004911,NZPK-G,Omist,3,0,0,125,F
30004912,K-1OY3,Omist,6,0,0,0,F
30004913,MMUF-8,Omist,8,0,0,23,F
30004914,99-0GS,Omist,14,0,0,0,F
30004915,X-3AUU,Omist,0,0,0,0,F
30004916,H90-C9,Omist,2,0,0,42,F
30004917,0DD-MH,Omist,8,0,0,551,T
30004918,RI-JB1,Omist,0,0,0,42,F
30004919,NQH-MR,Omist,0,0,0,0,F
30004920,1I6F-9,Omist,13,0,0,0,F
30004921,Z-7OK1,Omist,15,0,0,0,T
30004922,UEP0-A,Omist,15,0,0,0,T
30004923,66-PMM,Omist,21,0,0,0,T
30004924,OKEO-X,Omist,6,0,0,942,F
30004925,7-8EOE,Omist,17,0,0,768,F
30004926,7L9-ZC,Omist,17,0,0,0,F
30004927,L-YMYU,Period Basis,4,0,0,0,F
30004928,35-JWD,Period Basis,8,0,0,0,F
30004929,F-M1FU,Period Basis,3,0,0,0,F
30004930,0-NTIS,Period Basis,5,0,0,0,F
30004931,VR-YIQ,Period Basis,5,0,0,0,F
30004932,XZ-SKZ,Period Basis,6,0,0,0,F
30004933,I6M-9U,Period Basis,5,0,0,0,F
30004934,MG0-RD,Period Basis,7,0,0,0,F
30004935,TPAR-G,Period Basis,5,0,0,0,T
30004936,VYO-68,Period Basis,14,1,1,41,T
30004937,TCAG-3,Period Basis,20,0,0,0,F
30004938,UR-E46,Period Basis,7,0,0,0,F
30004939,CW9-1Y,Period Basis,11,0,0,0,F
30004940,1-NJLK,Period Basis,7,0,0,28,T
30004941,Y-CWQY,Period Basis,22,0,0,193,T
30004942,8KR9-5,Period Basis,1,0,0,4,F
30004943,VQE-CN,Period Basis,4,0,0,62,T
30004944,L5D-ZL,Period Basis,5,0,0,1267,T
30004945,G-C8QO,Period Basis,0,0,0,0,F
30004946,EIMJ-M,Period Basis,2,0,0,0,T
30004947,0A-KZ0,Period Basis,9,0,0,0,T
30004948,E-DOF2,Period Basis,6,0,0,0,T
30004949,48I1-X,Period Basis,7,0,0,233,T
30004950,0OTX-J,Period Basis,1,0,0,0,F
30004951,3OP-3E,Period Basis,1,0,0,0,F
30004952,JZL-VB,Period Basis,1,0,0,0,F
30004953,RJ3H-0,Period Basis,2,0,0,1200,F
30004954,08S-39,Period Basis,3,0,0,543,T
30004955,ZU-MS3,Period Basis,12,0,0,0,F
30004956,HIX4-H,Period Basis,58,0,0,5,T
30004957,GR-J8B,Period Basis,11,0,0,109,T
30004958,OY0-2T,Period Basis,36,0,0,350,F
30004959,E2-RDQ,Period Basis,22,2,0,343,T
30004960,TN25-J,Period Basis,18,0,0,0,T
30004961,PA-VE3,Period Basis,4,0,0,317,T
30004962,G-Q5JU,Period Basis,22,0,0,64,T
30004963,RYQC-I,Period Basis,0,0,0,181,F
30004964,1E-W5I,Period Basis,0,0,0,296,F
30004965,Z-M5A1,Period Basis,18,0,0,1165,T
30004966,MVUO-F,Period Basis,7,0,0,1094,T
30004967,Luminaire,Essence,421,0,0,821,T
30004968,Mies,Essence,461,0,2,624,T
30004969,Oursulaert,Essence,312,0,0,1067,T
30004970,Renyn,Essence,1250,0,0,465,T
30004971,Duripant,Essence,115,1,1,295,T
30004972,Algogille,Essence,1435,0,0,300,T
30004973,Caslemon,Essence,289,0,1,125,T
30004974,Jolevier,Essence,237,0,0,154,T
30004975,Mesybier,Essence,390,0,0,181,T
30004976,Charmerout,Essence,82,0,0,99,T
30004977,Yvangier,Essence,50,0,0,0,T
30004978,Pemene,Essence,242,0,0,30,T
30004979,Heydieles,Essence,301,2,15,73,T
30004980,Fliet,Essence,99,0,0,11,T
30004981,Actee,Essence,26,0,0,13,T
30004982,Indregulle,Essence,82,0,0,6,F
30004983,Amane,Essence,11,0,0,54,T
30004984,Abune,Essence,130,1,5,2,F
30004985,Deven,Essence,83,1,1,0,T
30004986,Estaunitte,Essence,26,0,0,0,F
30004987,Deninard,Essence,87,0,0,50,T
30004988,Hulmate,Essence,20,1,1,0,T
30004989,Annages,Essence,16,0,0,29,T
30004990,Onne,Essence,97,0,3,0,F
30004991,Vitrauze,Essence,88,1,0,84,T
30004992,Palmon,Essence,95,1,1,0,T
30004993,Villore,Essence,612,0,1,111,T
30004994,Arant,Essence,126,0,0,381,T
30004995,Allamotte,Essence,41,0,0,324,T
30004996,Obalyu,Essence,33,0,1,0,F
30004997,Vifrevaert,Essence,8,1,1,3,F
30004998,Parts,Essence,38,1,1,5,T
30004999,Ladistier,Essence,101,1,0,0,T
30005000,Old Man Star,Essence,192,1,2,5,T
30005001,Arnon,Essence,347,0,6,1271,T
30005002,Laurvier,Essence,103,0,0,18,T
30005003,Adirain,Essence,58,0,4,78,T
30005004,Attyn,Essence,139,0,0,208,T
30005005,Ignebaener,Essence,45,0,1,185,T
30005006,Aere,Essence,46,0,0,157,F
30005007,Lisbaetanne,Essence,33,0,2,160,T
30005008,Aeschee,Essence,167,0,3,14,T
30005009,Allebin,Essence,44,0,0,0,T
30005010,Atlulle,Essence,47,0,1,1,T
30005011,Droselory,Essence,38,0,4,30,T
30005012,Haine,Essence,14,0,0,26,T
30005013,Perckhevin,Essence,6,0,0,54,F
30005014,Isenan,Essence,1,0,0,0,T
30005015,Synchelle,Essence,700,0,1,127,T
30005016,Wysalan,Essence,174,0,0,145,T
30005017,Yona,Essence,124,0,0,151,T
30005018,Noghere,Essence,80,0,0,304,T
30005019,Aporulie,Essence,44,0,0,74,T
30005020,Seyllin,Essence,28,0,1,10,T
30005021,Adrel,Essence,38,0,0,48,T
30005022,Ane,Essence,17,1,0,4,T
30005023,Clorteler,Essence,1,0,0,18,T
30005024,Atlangeins,Essence,83,0,0,113,T
30005025,Derririntel,Essence,115,0,0,428,T
30005026,Cat,Essence,240,0,0,358,T
30005027,Ommare,Essence,76,0,0,160,T
30005028,Andole,Essence,26,0,0,163,F
30005029,Vale,Essence,27,0,0,382,T
30005030,Fensi,Kor-Azor,98,1,1,29,T
30005031,Nebian,Kor-Azor,68,0,0,28,T
30005032,Khabara,Kor-Azor,7,0,0,5,T
30005033,Jeni,Kor-Azor,8,0,0,7,T
30005034,Bridi,Kor-Azor,8,0,0,0,T
30005035,Ami,Kor-Azor,129,2,5,5,T
30005036,Amdonen,Kor-Azor,245,0,0,191,T
30005037,Mora,Kor-Azor,155,0,1,113,T
30005038,Kor-Azor Prime,Kor-Azor,755,0,0,102,T
30005039,Leva,Kor-Azor,231,0,0,44,T
30005040,Nishah,Kor-Azor,25,0,0,221,T
30005041,Masanuh,Kor-Azor,183,0,0,266,T
30005042,Sehmy,Kor-Azor,154,0,0,282,T
30005043,Nakregde,Kor-Azor,278,0,0,144,T
30005044,Danyana,Kor-Azor,182,0,0,96,T
30005045,Nahyeen,Kor-Azor,142,0,0,66,T
30005046,Jinkah,Kor-Azor,76,0,0,296,T
30005047,Nibainkier,Kor-Azor,107,0,0,251,T
30005048,Polfaly,Kor-Azor,84,0,0,489,T
30005049,Andrub,Kor-Azor,50,0,0,364,T
30005050,Kulu,Kor-Azor,226,0,0,251,T
30005051,Choga,Kor-Azor,47,0,0,440,T
30005052,Soumi,Kor-Azor,216,0,0,186,T
30005053,Imih,Kor-Azor,29,0,0,186,T
30005054,Nare,Kor-Azor,230,0,0,51,T
30005055,Zinkon,Kor-Azor,91,8,1,5,T
30005056,Kizama,Kor-Azor,125,0,0,32,T
30005057,Shaha,Kor-Azor,136,0,0,182,T
30005058,Neesher,Kor-Azor,62,0,0,87,T
30005059,Misha,Kor-Azor,161,0,0,700,T
30005060,Ordion,Kor-Azor,117,0,0,373,T
30005061,Perbhe,Kor-Azor,50,0,0,0,F
30005062,Abath,Kor-Azor,55,0,1,65,T
30005063,Schmaeel,Kor-Azor,55,0,0,8,T
30005064,Mafra,Kor-Azor,9,0,0,0,F
30005065,Arzi,Kor-Azor,38,0,0,0,T
30005066,Kerying,Kor-Azor,2,0,0,0,F
30005067,Zorenyen,Kor-Azor,24,0,0,1,F
30005068,Oguser,Kor-Azor,71,0,0,0,F
30005069,Nahol,Kor-Azor,33,0,0,57,T
30005070,Tadadan,Kor-Azor,15,0,0,188,T
30005071,Tralasa,Kor-Azor,7,0,0,6,F
30005072,Gademam,Kor-Azor,17,0,0,0,T
30005073,Pananan,Kor-Azor,16,0,0,3,T
30005074,Daran,Kor-Azor,21,0,0,12,T
30005075,Latari,Kor-Azor,7,0,0,84,T
30005076,Shokal,Kor-Azor,50,0,0,36,T
30005077,Atarli,Kor-Azor,21,0,0,0,F
30005078,Keproh,Kor-Azor,13,0,0,25,T
30005079,Zatamaka,Kor-Azor,11,0,0,0,T
30005080,Rannoze,Kor-Azor,8,0,0,0,T
30005081,Piri,Kor-Azor,8,0,0,0,F
30005082,Enal,Kor-Azor,29,0,1,0,T
30005083,Jedandan,Kor-Azor,10,0,0,0,T
30005084,Miroona,Kor-Azor,17,0,0,0,T
30005085,Ranni,Kor-Azor,6,0,0,10,T
30005086,Arza,Kor-Azor,3,0,0,0,T
30005087,Liparer,Kor-Azor,25,0,0,0,T
30005088,B-B0ME,Perrigen Falls,2,0,0,0,F
30005089,TDP-T3,Perrigen Falls,4,0,0,0,F
30005090,H-HGGJ,Perrigen Falls,2,0,0,0,F
30005091,OJT-J3,Perrigen Falls,3,0,0,0,F
30005092,A9-F18,Perrigen Falls,1,0,0,0,T
30005093,DE-IHK,Perrigen Falls,3,0,0,0,F
30005094,AY9X-Q,Perrigen Falls,0,0,0,0,F
30005095,XU7-CH,Perrigen Falls,2,0,0,0,F
30005096,2V-ZHM,Perrigen Falls,5,0,0,0,F
30005097,V-3K7C,Perrigen Falls,0,0,0,13,T
30005098,AK-L0Z,Perrigen Falls,13,0,0,0,F
30005099,R-AG7W,Perrigen Falls,2,0,0,0,T
30005100,E-WMT7,Perrigen Falls,6,0,0,0,F
30005101,FLK-LJ,Perrigen Falls,1,0,0,0,F
30005102,0FG-KS,Perrigen Falls,5,0,0,47,F
30005103,F-5WYK,Perrigen Falls,9,0,0,0,F
30005104,EF-QZK,Perrigen Falls,1,0,0,121,T
30005105,RZ3O-K,Perrigen Falls,6,0,0,0,F
30005106,LW-YEW,Perrigen Falls,4,0,0,0,F
30005107,HB-KSF,Perrigen Falls,0,0,0,0,F
30005108,EH2I-P,Perrigen Falls,1,0,0,0,F
30005109,OP7-BP,Perrigen Falls,11,0,0,0,T
30005110,5ZU-VG,Perrigen Falls,9,0,0,0,F
30005111,6-1T6Z,Perrigen Falls,10,0,0,0,F
30005112,R-AYGT,Perrigen Falls,0,0,0,0,F
30005113,G-GRSZ,Perrigen Falls,1,0,0,0,T
30005114,6-8QLA,Perrigen Falls,1,0,0,10,T
30005115,5T-A3D,Perrigen Falls,3,0,0,0,F
30005116,H-FOYG,Perrigen Falls,9,0,0,2,F
30005117,1A8-6G,Perrigen Falls,12,0,0,0,T
30005118,PE-SAM,Perrigen Falls,12,0,0,3,T
30005119,RY-2FX,Perrigen Falls,0,0,0,0,T
30005120,K-3PQW,Perrigen Falls,0,0,0,0,T
30005121,4-M1TY,Perrigen Falls,0,0,0,0,F
30005122,C6CG-W,Perrigen Falls,14,0,0,73,F
30005123,H-29TM,Perrigen Falls,0,0,0,0,T
30005124,KOI8-Z,Perrigen Falls,0,0,0,0,T
30005125,D-QJR9,Perrigen Falls,0,0,0,0,F
30005126,U4-V3J,Perrigen Falls,0,0,0,0,F
30005127,B9N2-2,Perrigen Falls,0,0,0,0,F
30005128,6Q4-X6,Perrigen Falls,0,0,0,0,F
30005129,BEG-RL,Perrigen Falls,4,0,0,0,F
30005130,972C-1,Perrigen Falls,0,0,0,0,F
30005131,U-W436,Perrigen Falls,0,0,0,0,F
30005132,Z-ENUD,Perrigen Falls,4,0,0,0,F
30005133,MJ-5F9,Perrigen Falls,4,0,0,0,T
30005134,M5NO-B,Perrigen Falls,0,0,0,0,T
30005135,JZ-UQC,Perrigen Falls,2,0,0,0,F
30005136,JPEZ-R,Perrigen Falls,0,0,0,0,F
30005137,9WVY-F,Perrigen Falls,1,0,0,43,T
30005138,7M4-4C,Perrigen Falls,0,0,0,0,T
